Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Australia,AUS,15.4371827741345,17.8373183976585,16.7945880965987,16.1557451398864,16.1984582210401,16.3203306101751,16.1480905133657,15.8635624340846,15.595726745355,14.7726575989848,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Austria,AUT,7.59010660536478,7.93085896065763,7.754017978913,7.26093085754911,7.3188595368183,7.29077721621103,7.48703675539348,7.14114021108032,7.26333120118199,6.63264573733546,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Azerbaijan,AZE,7.45396643995986,3.44000198792337,3.28557436862051,3.3815556221401,3.29279481365619,3.30395789547903,3.24303764763118,3.29264124897847,3.54349533028946,3.39884957289227,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Bahamas, The",BHS,7.44276430753771,6.50833502556813,7.27447167120446,6.47314143566049,5.62112773970771,5.15359516738388,5.43882512154779,6.955357720462,6.48289363427156,6.04225147673512,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bahrain,BHR,20.7520032159685,22.3159442371971,22.8688416095137,23.0965713649406,22.3856249935763,21.4953098652797,20.9460377778113,20.7379617303374,22.063354812112,21.9769078065259,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bangladesh,BGD,0.107550001259477,0.160122047170439,0.408788178786231,0.42518945677671,0.46351707533422,0.50773927054082,0.541787825904309,0.586157624560863,0.559733655592985,0.510647559277094,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Barbados,BRB,3.87966067648377,4.48920678463067,5.19917649395915,4.62018861737053,4.56543549947318,4.63224343170081,4.22645037197291,4.54138182546266,4.16614319366122,3.90487115816925,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belarus,BLR,9.79748655164197,5.30757213959263,6.34224947425193,6.29006780430576,5.799689168547,5.82946357939628,5.94640716888454,6.27957941620664,6.12342695003417,5.84240729590088,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belgium,BEL,10.9670355667222,11.4400292647238,8.65194718679944,8.06155236787537,8.43483650630165,8.3106603919614,8.13943859065518,8.18436667928584,8.09379074556662,7.39813065774681,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belize,BLZ,1.86374863765068,1.76867465870236,1.32699716845379,1.37284118807385,1.875949993192,1.77314715242858,1.71633844240485,1.64892976606136,1.89208291034323,1.74110771521393,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Benin,BEN,0.0643060696974083,0.203557490451232,0.453634928841865,0.488570533867478,0.503586323811604,0.598485713029697,0.592940505290305,0.636814493777282,0.60823677321991,0.631204805964476,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bhutan,BTN,0.331977179366881,0.662185566588954,1.24573151741898,1.37487658839394,1.40204016284708,1.63838876655361,1.73186566700303,1.90828976926791,1.86720072342627,1.34005431673023,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bolivia,BOL,1.4666876356537,0.943608123029713,1.68698792155035,1.78421940046278,1.8036741828399,1.8936936513003,1.89131542884796,1.88518817031758,1.85346150629409,1.53946469560316,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bosnia and Herzegovina,BIH,5.33243145221402,3.33905990165935,6.03937627554934,5.46245548950622,5.56957873339682,6.42249063914649,6.59666334014239,6.65145351838121,6.28566395622831,6.31230587447531,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Botswana,BWA,2.09277257703094,2.33574698101026,2.44513272580164,3.09192452937034,3.01483577574071,2.81808659692843,3.05495453485661,3.28847103849256,2.8796632558601,2.2634631138367,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Brazil,BRA,1.31313162278407,1.7835001158786,2.4134465369818,2.51459195963426,2.36536062099671,2.16125984748939,2.18548661863967,2.06426147881772,2.05077012882977,1.94252335631484,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Brunei Darussalam,BRN,12.447313765615,14.128579385852,17.5097521994064,16.9931550247686,15.1806794372587,16.358211618004,16.9430783961922,17.3623104307419,16.111932938856,21.7058124398664,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bulgaria,BGR,8.44267722714858,5.31458823633089,5.45906018005221,5.82153390574504,6.2073775238782,5.83441898521035,6.20201084038645,5.82177716644055,5.61371010274005,4.92328037940501,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Burkina Faso,BFA,0.0650614952141307,0.0882723122527116,0.167097517816553,0.164943646730665,0.203109100380761,0.207403201722726,0.233173679706721,0.252428280421403,0.26950158887331,0.253533188747507,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Burundi,BDI,0.0342098981489637,0.0416319271539568,0.0361000266316517,0.0347596973886301,0.0341936179122354,0.0405380853018533,0.0474291236691765,0.057850230113233,0.0595713389942667,0.0583840218352736,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cabo Verde,CPV,0.504165260873978,0.667319874915712,0.929732933288884,0.909030977373113,0.905343682877975,0.972252567183745,1.0349515181767,1.04113781114212,1.06961509800184,1.06515172319099,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cambodia,KHM,0.141448003368494,0.16197918596341,0.382514750478394,0.456727603783544,0.546949078655501,0.708268456939398,0.799744091997512,0.845896953293299,1.11633042620485,1.13758365931038,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cameroon,CMR,0.253706743000318,0.345165659770598,0.347933813621414,0.368742288253346,0.369370823329051,0.378493591541366,0.372071194814649,0.388794447700892,0.370691707164993,0.37478265803136,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Canada,CAN,15.1489693200763,16.7574667443141,15.8408097562138,15.8521772244521,15.6499072848632,15.4218225254765,15.5471947150649,15.6366541621759,15.0527469447143,13.5993749178773,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Central African Republic,CAF,0.0526836443270216,0.0646951321701333,0.0251122973629173,0.0271738337653223,0.0382625562500039,0.0420865723239598,0.0445090109733524,0.0449675942827757,0.0451882048419334,0.044282072685485,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Chad,TCD,0.0667402428219058,0.0614349901206385,0.112528284150601,0.108278189161726,0.104563037463065,0.10072718438851,0.0986485114163678,0.0998063984014571,0.0981963885605548,0.0942281870969025,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Chile,CHL,2.28838357690416,3.28459876265967,4.74008312428523,4.3285934591455,4.60323610513279,4.78352570264377,4.74380241866313,4.62965705867727,4.82762007480769,4.39515106359663,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,China,CHN,1.91454626338438,2.65040910152893,7.32015492503154,7.30471287157582,7.14513153508327,7.10547993572515,7.22616015441748,7.53319313353674,7.64543578560038,7.75613790659769,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Colombia,COL,1.5141806977389,1.50440639819294,1.68098788159418,1.71582096359122,1.71939023077553,1.75379580314977,1.56507517599547,1.61039151744768,1.57782014077396,1.55225942282078,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Comoros,COM,0.151930209524516,0.195432578554954,0.274809727864019,0.240550116706688,0.254582205813075,0.292000343056851,0.366303251827578,0.389920045136433,0.412396679587249,0.407112182850678,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Congo, Dem. Rep.",COD,0.0883361272169165,0.0336292442720414,0.0539000662686987,0.0675486326218718,0.0410822170168305,0.029732419887336,0.0337552149879134,0.0323112350811435,0.0337148799163223,0.0325847808481787,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Congo, Rep.",COG,1.34195649850027,1.38702756514775,1.10015273196348,1.04656126835517,1.11662104744781,1.0599164344115,1.01776241731516,1.14258944301682,1.25766214248646,1.25459166977367,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Costa Rica,CRI,0.909110194781735,1.24316664208044,1.62342547847402,1.61681138693653,1.53984215693524,1.61952841186564,1.63671577915361,1.62012119663525,1.56482445188662,1.35999554957394,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cote d'Ivoire,CIV,0.227143353701847,0.386281397194112,0.386857284358351,0.399942510628685,0.415553147784264,0.396202600337942,0.425136558186376,0.399890358464121,0.414528305155615,0.406347356890383,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Croatia,HRV,4.25786751198568,4.0360745536,3.99714358826503,3.83079514409838,3.94953949039919,4.04297771940008,4.22057683649365,4.02006632837905,4.06451947763153,3.86070539173057,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cuba,CUB,3.35209115170495,2.55300140260158,2.54997116568281,2.35413332090837,2.57584418337596,2.39608281140947,2.31478144967474,2.35469857464228,2.15774090266798,2.15276967847473,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cyprus,CYP,5.82270133164236,7.51679168815391,5.50803449623297,5.78745024405371,5.77109022303079,6.02664204541186,6.09107149801866,5.9061510578579,5.85187933947248,5.47199800894842,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Czechia,CZE,14.8208689239845,12.161475751051,9.78767716870935,9.49713106845789,9.59291997133716,9.74775352506433,9.77398706755375,9.66462802005809,9.15611790623386,8.30401749583889,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Denmark,DNK,10.1106043078901,9.85127020370004,7.11686267972613,6.34715312817014,5.93032476740055,6.16973434054759,5.75613445319845,5.71891295897775,5.10738642637222,4.69123730751634,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Djibouti,DJI,0.474900939579641,0.503212121293797,0.575032955905462,0.406607305525196,0.443772428370827,0.386480086703197,0.387797733776952,0.392452501801933,0.398763866464803,0.392329171237878,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Dominica,DMA,0.902404974021675,1.83331870189916,2.49059126113428,2.59474420146747,2.58402731155456,2.60435247948626,2.35217249264946,2.33398754641854,2.43741949935599,2.26126814362109,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Dominican Republic,DOM,1.10263649732838,2.18605044895725,2.09580517022116,2.08621475250958,2.26704601804065,2.33609927132434,2.21196208145507,2.35622376638923,2.36863439614581,2.08018172191441,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ecuador,ECU,1.47586991069813,1.74644499860492,2.5250351571193,2.61945204390978,2.55560326309705,2.42048080897419,2.30876380731708,2.36682982605683,2.28505501120289,1.95757534925331,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Egypt, Arab Rep.",EGY,1.53361823715368,1.60588760442895,2.29022523426049,2.29224576651155,2.31554239924709,2.35935349574476,2.40241649556664,2.29401624327717,2.06316078338081,1.96112257208929,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,El Salvador,SLV,0.44405077602219,0.94514005412788,1.04367501384658,1.0616269261132,1.12301811600134,1.13992298228465,1.01248608906763,1.09058747913992,1.25994054027114,1.01328024350636,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Equatorial Guinea,GNQ,0.149500911826682,2.89396578279271,4.81534092050989,4.59132029991129,4.07892363098592,4.16755127322584,3.70119404919301,3.37429623105391,3.13998883473672,2.72573085162172,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Eritrea,ERI,0,0.264614188759988,0.178812007279529,0.178195686678652,0.170927836656581,0.172496431953649,0.171174998152745,0.196698529680667,0.199267295412336,0.198657542968412,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Estonia,EST,22.0147032770107,10.6890911498692,14.2993496950297,13.3847833280717,10.929773066435,12.0894671642131,12.7324303316269,11.8889360404909,7.58212010267556,5.33839981587368,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Eswatini,SWZ,1.2894447495407,1.0583253113064,0.855748672784778,0.868132502564695,0.895905941781547,0.976784732749597,0.960404380791912,0.952924265874315,0.999903386846761,0.972087527685903,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ethiopia,ETH,0.0482621762993678,0.0530643134257323,0.104968497193462,0.125220099867699,0.127315885004371,0.144807033553953,0.146790211829337,0.153230325883588,0.155169188831947,0.154431771590205,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Fiji,FJI,0.913573286521533,1.00489003722482,1.16798565443433,1.32552754598279,1.37788922808548,1.30513703067714,1.44839225304373,1.50947338182103,1.51720533716581,1.11709628844161,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Finland,FIN,10.9422550918683,10.6443731309922,9.2280857485569,8.45218320494398,7.81369792414716,8.31624752993602,7.80931895529113,8.04918842721228,7.42303960115952,6.57014512772575,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,France,FRA,6.13833638319543,6.12651544488878,5.12789942785166,4.61480713608279,4.67593508663906,4.70347567349874,4.74791692880333,4.57051742845134,4.46016494835631,3.95368245187991,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Gabon,GAB,4.16989139678626,4.77636328642075,3.0439443052508,3.03126056572549,3.01491187897365,3.05995668692354,2.4972724702892,2.33593611713804,2.35176354398661,2.33327357514897,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Gambia, The",GMB,0.186908523413055,0.170291032104172,0.202647786757678,0.231519233044574,0.260037911654572,0.255997956159271,0.252941606311487,0.244507377758581,0.241900479217245,0.237529598930845,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Georgia,GEO,6.97382340691379,1.17062709047122,2.15834227262897,2.32671060548785,2.52314190948536,2.63275300770891,2.65748105420488,2.60970672866505,2.83579124666916,2.75470919618902,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Germany,DEU,12.0265802780856,10.0993658941276,9.62422936749002,9.08852776834501,9.08734480366678,9.07297238768971,8.8583445114547,8.53704268780674,7.9271876239049,7.2552210281684,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ghana,GHA,0.16293797714013,0.251684396360693,0.504973606930306,0.474057677945499,0.496024739617925,0.492155067910077,0.500789782048743,0.543393316646713,0.572264895729339,0.602887453142675,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Greece,GRC,7.41599907108039,8.74165078631788,6.61037895212413,6.38505903145612,6.28508782508784,6.20348737018687,6.21083158316487,6.05813051890443,5.59528435262632,4.76718493701839,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Grenada,GRD,1.16005532726887,1.84861121453571,2.71153106161016,2.14881497304445,2.29114136829719,2.31232182451695,2.37758536565195,2.62890067138331,2.82096411459861,2.62406702085507,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guatemala,GTM,0.434469617236908,0.814796784851732,0.867210613999047,0.914557101787262,1.05707310890778,1.1026182595186,1.02751728089616,1.10575367270347,1.14537281500282,1.00040733564819,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guinea,GIN,0.157235945984865,0.179309813748813,0.195379103300369,0.196384745395564,0.216953417676487,0.235227854196447,0.271355057259789,0.297494261984837,0.350765779082478,0.34364615086247,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guinea-Bissau,GNB,0.176570102644854,0.119429759458715,0.145722021990242,0.151206699443415,0.157581198477963,0.166253123378351,0.16310020182719,0.165094768449133,0.16508860634868,0.163208368967987,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guyana,GUY,1.56856498856938,2.1873365557782,2.64322603087956,2.74710077684509,2.7547610627908,3.26523837188623,3.24113136945596,3.29351227349226,3.50033114116629,3.47277101663067,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Haiti,HTI,0.147346025771187,0.17622731445625,0.258338055000553,0.290138810726091,0.310537245413729,0.314036533462437,0.30618371925255,0.298729952296593,0.297241022260954,0.283815024249564,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Honduras,HND,0.485570230866016,0.749197240384724,1.08083592531217,1.08285131015576,1.13380970799413,1.09871281471182,0.974047356339701,0.922234078945353,1.02385531471622,0.872911171700029,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Hungary,HUN,6.49904356935828,5.3504510002036,4.12031356861289,4.11750182537459,4.40759693053804,4.50869128796621,5.05210173390467,5.03325434726835,4.8368762665486,4.59165290704788,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Iceland,ISL,7.64231279382795,7.91394178624135,6.27555874031702,6.25408539155614,6.21948823360488,4.86824728192011,4.86604542807222,4.81768876817655,4.54345010442003,3.94746536485266,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,India,IND,0.647451316293756,0.885077949226179,1.52767440026001,1.64246527737333,1.63132348717228,1.63991401876928,1.70492672078233,1.79559529858433,1.75253436625037,1.57609323191648,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Indonesia,IDN,0.814355525959575,1.3109381334086,1.77040203245853,1.89142782676209,1.88756448144649,1.84830385185678,1.94857443086369,2.12683683837158,2.24528577070833,2.07165896221472,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Iran, Islamic Rep.",IRN,3.55724665265993,5.19428491683261,7.43960075518748,7.57057831407027,7.32579213851096,7.28896617589145,7.41290262847642,7.44512790495015,7.22298000274987,7.06335132057733,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Iraq,IRQ,3.63602982629042,3.55804154622192,3.92042117367214,3.6478560889955,3.52694421151988,3.70255080483218,3.94880897233655,4.14268046621517,4.34726413932218,3.84217781974399,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ireland,IRL,8.81096445221279,11.1778068493057,7.71834346349422,7.63385246922327,7.88760935074481,8.2033757874051,7.84814955647433,7.69902755440575,7.25774875667262,6.76822759018266,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Israel,ISR,7.25448497854077,9.0630147877246,8.31348098517278,7.8773324245043,7.9133542559158,7.63316171308214,7.56387361849127,6.91499302021885,6.9357521537442,6.34521600416707,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Italy,ITA,7.14505342455223,7.66210832939307,5.75187766207853,5.38744255964141,5.56329428886422,5.49824437749353,5.43791206092819,5.37694036055885,5.31103098673157,4.73237277079935,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Jamaica,JAM,3.1215327566962,3.85551669949334,2.66929522571795,2.58257818248811,2.53671122530592,2.69365735479601,2.57266121060713,3.05458890724385,2.98328969678791,2.06904180772051,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Japan,JPN,8.83159834140495,9.33772380028855,9.94449527247048,9.56430591784783,9.26804964566898,9.16671440712644,9.06369120751032,8.76197885041518,8.47840057488964,8.0314958696668,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Jordan,JOR,2.85411627406527,3.21747234173507,3.09347308459958,2.95137713839159,2.66573038027454,2.4817715734492,2.54731566057105,2.36236318537572,2.16362144761182,1.9191724264898,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kazakhstan,KAZ,14.5125336432591,8.07276392190989,15.2631047859855,12.1042254914238,10.8910512947587,11.3788397304605,11.9137581041033,11.8675495659661,11.0508703486337,11.2977433059429,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kenya,KEN,0.27065569439678,0.27973260127852,0.32120873806002,0.364375325524079,0.386120073710359,0.403178474765564,0.41058150997657,0.385437968227287,0.382362032876395,0.374079219355755,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kiribati,KIR,0.319471806613066,0.399657757863689,0.563052130861081,0.522676870896204,0.520105906243841,0.47842852682828,0.60401123278111,0.598719133656685,0.592397034795277,0.449933972782553,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Korea, Dem. People's Rep.",PRK,5.73606904350643,3.07368163019574,1.10508359411769,1.24266246960187,0.993803353113853,1.10784288896746,2.12750106098759,1.95495002388823,2.15676369121383,2.02714861876503,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Korea, Rep.",KOR,5.77746541737122,9.51404535272647,11.8900369278382,11.5887156236236,11.9146864937447,12.0162045997951,12.1914934200949,12.2164561683734,11.8252835873752,10.9900295814285,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kuwait,KWT,17.3907332689329,25.757493535845,23.9581430833469,22.7499904295637,22.7750200000358,22.5726979547119,21.9104008238737,21.4612299449757,21.1352142487222,21.1696102506992,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kyrgyz Republic,KGZ,5.18361723446894,0.947921770374,1.65308762850549,1.687687430383,1.72348033373063,1.59151245990624,1.52286147591236,1.78825836654647,1.55159381679626,1.37997537956504,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lao PDR,LAO,0.118893678743699,0.166285112117747,0.630353375423551,0.649260982740074,1.3076988469402,2.27853328869775,2.72288168036289,2.76759794432264,2.65817514097581,2.6202834413044,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Latvia,LVA,7.05082062564233,2.92689489134337,3.7027854362936,3.65250564003487,3.69951965257617,3.64642259880778,3.66415617367092,4.03969750525899,3.95496550880907,3.64561216849281,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lebanon,LBN,1.56443220079584,3.62742388746857,4.0931695513758,4.00854782860099,4.2220742810528,4.43470037080065,4.77487260306172,4.60461121532611,4.65529798386588,3.79219353680069,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lesotho,LSO,0.775710020639279,0.874348929016376,1.06391750191303,1.12111154701939,1.01212119209581,0.991756970565407,1.10673601100517,1.03575177080068,1.03342675704115,1.02564216316934,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Liberia,LBR,0.205373414230058,0.147073248909238,0.204460357783604,0.266650558326574,0.270535774876424,0.297038076350742,0.264435600737267,0.230417244192579,0.229916460209228,0.231838923937177,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Libya,LBY,6.75091214668551,8.6763767292169,9.98581338934686,9.72308866003998,8.28960787179427,7.75123857963044,8.16760242329375,8.35162531436247,8.32576759513649,6.68280547080212,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Liechtenstein,LIE,6.91711649574135,6.56634160964089,5.23134507960659,4.34707704334699,4.27717290857984,3.98410635752081,4.1112037002824,3.74401935517666,3.8726083883374,3.66384799772938,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lithuania,LTU,8.71263154308004,3.00494122649403,3.83106540275195,3.70448173779067,3.80989428243904,3.90592668442674,3.96768070179532,4.15931506316341,4.20015196105273,4.18400041504391,..,..
